
id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
85191,4813,19-01-2024,CUST-156,PN085191,10,5.2,52.0,GEAR FILTER ,Others,Aftermarket,Toyota
85192,2757,20-11-2023,CUST-589,PN085192,5,5.7,28.5,CLUTCH ASSEMBLY,Others,OEM,VehicleMake
85193,7057,03-02-2025,CUST-512,PN085193,7,16.89,118.23,RACK END,Others,Source,VehicleMake
85194,5041,09-12-2024,CUST-463,PN085194,11,9.5,104.5,LINK ROD,Others,OEM,Nissan
85195,1120,01-09-2024,CUST-638,PN085195,11,1.9,20.9,common mounting,Others,Aftermarket,Honda
85196,9696,08-10-2024,CUST-174,PN085196,5,22.8,114.0,CLUTCH COVER,Others,OEM,Nissan
85197,7449,27-04-2024,CUST-704,PN085197,18,14.7,264.6,SPARK PLUG,Others,Source,Toyota
85198,8854,25-11-2024,CUST-926,PN085198,5,9.0,45.0,CON ROD BEARING(UM),Others,Aftermarket,Toyota
85199,3982,21-02-2024,CUST-753,PN085199,12,3.33,39.96,CLUTCH DISK,Others,OEM,Generic
85200,2689,26-07-2025,CUST-227,PN085200,4,4.7,18.8,LOWER ARMS,Others,Aftermarket,VehicleMake
85201,7390,05-02-2025,CUST-707,PN085201,13,2.8,36.4,TIMING BELT,Others,OEM,Generic
85202,7333,15-10-2023,CUST-210,PN085202,2,3.07,6.14,CLUTCH ASSEMBLY,Others,Aftermarket,Mitsubishi
85203,2798,18-04-2025,CUST-888,PN085203,7,5.7,39.9,air filtration kit,Others,OEM,Mitsubishi
85204,2773,17-01-2025,CUST-381,PN085204,6,2.8,16.8,CLUTCH COVER,Others,Source,Honda
85205,7727,06-09-2024,CUST-272,PN085205,10,25.8,258.0,air filter,Others,Aftermarket,Generic
85206,4862,02-06-2024,CUST-762,PN085206,14,0.9,12.6,"BELT','Generic",Others,OEM,Toyota
85207,8793,06-09-2024,CUST-456,PN085207,4,4.7,18.8,CLUTCH DISK,Others,Aftermarket,VehicleMake
85208,9573,24-01-2024,CUST-715,PN085208,8,14.2,113.6,PISTON RING,Others,Aftermarket,Toyota
85209,5183,26-05-2024,CUST-347,PN085209,5,7.12,35.6,CON ROD BEARING,Others,OEM,Nissan
85210,8873,27-10-2024,CUST-983,PN085210,13,43.8,569.4,CLUTCH DISK,Others,OEM,Nissan
85211,3332,07-08-2024,CUST-839,PN085211,4,7.6,30.4,CON ROD BEARING(U),Others,Source,Toyota
85212,3636,07-05-2025,CUST-131,PN085212,18,8.33,149.94,WEATHER STRIP,Others,Aftermarket,Toyota
85213,1259,08-08-2024,CUST-437,PN085213,9,3.7,33.3,CLUTCH DISK,Others,OEM,Nissan
85214,5710,26-03-2024,CUST-716,PN085214,20,14.4,288.0,GASKET SEALANT,Others,OEM,Nissan
85215,9778,09-09-2024,CUST-852,PN085215,5,24.7,123.5,RACK END,Others,Source,Generic
85216,9585,14-05-2025,CUST-813,PN085216,12,28.5,342.0,PISTON RING,Others,OEM,Toyota
85217,2297,16-03-2024,CUST-522,PN085217,19,19.75,375.25,FUEL PUMP,Others,OEM,Toyota
85218,7956,01-01-2025,CUST-684,PN085218,19,12.1,229.9,FUEL PURIFICATION,Others,Aftermarket,Generic
85219,4307,03-11-2023,CUST-616,PN085219,18,3.3,59.4,CLUTCH COVER,Others,Aftermarket,Toyota
85220,4093,20-11-2024,CUST-603,PN085220,2,11.83,23.66,OIL FILTER,Others,Aftermarket,Toyota
85221,6555,27-03-2025,CUST-154,PN085221,5,14.6,73.0,GROMMET,Others,Aftermarket,Honda
85222,5183,01-08-2024,CUST-497,PN085222,10,3.33,33.3,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
85223,7650,10-11-2024,CUST-219,PN085223,4,2.8,11.2,PETROLLOGGLE,Others,OEM,Toyota
85224,6591,25-02-2024,CUST-180,PN085224,19,13.3,252.7,THERMOSTAT GASKET,Others,Aftermarket,Honda
85225,5252,24-07-2024,CUST-543,PN085225,1,10.4,10.4,GEAR GASKET,Others,Aftermarket,Generic
85226,8974,04-08-2024,CUST-679,PN085226,4,24.7,98.8,ENGINE INSULATOR,Others,Aftermarket,Toyota
85227,6789,05-09-2023,CUST-841,PN085227,6,9.0,54.0,ENGMATE,Others,Aftermarket,VehicleMake
85228,3533,31-12-2023,CUST-593,PN085228,14,3.7,51.8,CLUTCH DISK,Others,OEM,Toyota
85229,8516,10-12-2023,CUST-618,PN085229,1,22.8,22.8,TIMING BELT,Others,Aftermarket,Generic
85230,7127,08-02-2024,CUST-602,PN085230,18,36.1,649.8,ENGMATE,Others,OEM,Nissan
85231,3710,10-06-2024,CUST-163,PN085231,8,3.8,30.4,FUEL PURIFICATION kit,Others,Aftermarket,Generic
85232,3324,03-08-2024,CUST-793,PN085232,16,13.8,220.8,BALL JOINT,Others,Aftermarket,Generic
85233,7159,20-07-2025,CUST-596,PN085233,20,6.01,120.2,TIMING BELT,Others,OEM,Mitsubishi
85234,2768,09-02-2025,CUST-973,PN085234,2,8.2,16.4,LUBRICANT,Others,Aftermarket,Mitsubishi
85235,4959,09-04-2024,CUST-977,PN085235,3,5.57,16.71,gasket kit,Others,OEM,Generic
85236,4682,04-12-2023,CUST-405,PN085236,9,43.8,394.2,SPARK PLUG,Others,OEM,Toyota
85237,5805,26-04-2025,CUST-375,PN085237,4,5.7,22.8,shock assembly,Others,OEM,Mitsubishi
85238,1051,12-07-2024,CUST-630,PN085238,2,7.6,15.2,RACK END,Others,OEM,Toyota
85239,6909,29-03-2024,CUST-310,PN085239,13,11.12,144.56,TRANSAXLE GASKET,Others,OEM,Toyota
85240,8590,16-10-2024,CUST-437,PN085240,1,11.25,11.25,BRAKE PAD,Others,OEM,Honda
85241,7522,21-02-2025,CUST-424,PN085241,4,9.0,36.0,PISTON RING,Others,Aftermarket,Toyota
85242,4304,29-07-2025,CUST-191,PN085242,5,9.71,48.55,common mounting,Others,Aftermarket,Nissan
85243,1388,24-01-2025,CUST-862,PN085243,7,2.72,19.04,PETROL GAUGE,Others,Aftermarket,Generic
85244,9870,30-03-2024,CUST-389,PN085244,1,2.3,2.3,ENGINE MOUNTING,Others,OEM,VehicleMake
85245,8375,29-08-2023,CUST-523,PN085245,2,5.2,10.4,BRAKE PAD,Others,OEM,Toyota
85246,9483,26-09-2024,CUST-330,PN085246,20,10.48,209.6,COOLANT,Others,Aftermarket,Toyota
85247,7669,03-11-2023,CUST-425,PN085247,9,9.27,83.43,LOWER ARM,Others,Aftermarket,Generic
85248,1023,20-03-2025,CUST-688,PN085248,8,45.0,360.0,PETROLLOAR ,Others,OEM,Toyota
85249,4545,19-11-2024,CUST-431,PN085249,3,5.7,17.1,AIR FILTER,Others,Aftermarket,Honda
85250,6563,29-08-2023,CUST-542,PN085250,3,18.84,56.52,RACK END,Others,OEM,VehicleMake
85251,3362,02-05-2024,CUST-595,PN085251,18,3.8,68.4,PCV VALVE,Others,Source,VehicleMake
85252,9813,30-01-2024,CUST-257,PN085252,19,0.9,17.1,WATER PUMP,Others,OEM,Mitsubishi
85253,9846,29-06-2024,CUST-478,PN085253,19,9.0,171.0,AIR FILTER,Others,Aftermarket,Toyota
85254,6244,27-06-2025,CUST-299,PN085254,16,7.18,114.88,PETROL GAUGE,Others,Aftermarket,Toyota
85255,8859,04-11-2023,CUST-297,PN085255,12,8.2,98.4,VENTILATION VALVE,Others,Aftermarket,Mitsubishi
85256,4107,14-05-2025,CUST-660,PN085256,3,0.9,2.7,POWER STEERING HOSE,Others,OEM,Toyota
85257,6614,23-09-2023,CUST-297,PN085257,9,45.0,405.0,GUM HOSE,Others,Aftermarket,Toyota
85258,2017,07-06-2025,CUST-770,PN085258,14,15.1,211.4,BALL JOINT,Others,Aftermarket,Toyota
85259,9535,24-10-2023,CUST-247,PN085259,5,3.4,17.0,FUEL PUMP,Others,OEM,Nissan
85260,4892,09-06-2025,CUST-532,PN085260,2,2.81,5.62,OIL FILTER GASKET,Others,Aftermarket,Toyota
85261,9631,14-09-2024,CUST-704,PN085261,3,5.7,17.1,MAIN BEARING,Others,Aftermarket,Honda
85262,5838,20-10-2024,CUST-520,PN085262,6,7.6,45.6,CLUTCH ASSEMBLY,Others,Aftermarket,Toyota
85263,9569,15-03-2025,CUST-695,PN085263,1,12.8,12.8,PETROLLOAR ,Others,OEM,VehicleMake
85264,6807,25-02-2024,CUST-819,PN085264,4,12.3,49.2,GROMMET,Others,Aftermarket,Nissan
85265,3287,06-06-2025,CUST-132,PN085265,1,0.9,0.9,BELT TENSIONER,Others,Aftermarket,Nissan
85266,4758,29-08-2024,CUST-784,PN085266,17,17.27,293.59,COOLANT,Others,OEM,Generic
85267,4330,04-08-2025,CUST-508,PN085267,2,28.5,57.0,WATER PUMP,Others,Aftermarket,Toyota
85268,4375,10-07-2025,CUST-873,PN085268,2,19.17,38.34,brake shoe,Others,Aftermarket,Toyota
85269,2413,21-07-2024,CUST-309,PN085269,17,7.65,130.05,BELT,Others,Aftermarket,Toyota
85270,3851,28-06-2025,CUST-136,PN085270,14,3.3,46.2,BELT,Others,Aftermarket,Generic
85271,1378,17-05-2025,CUST-808,PN085271,11,14.98,164.78,STEERING DAMPER,Others,Aftermarket,Generic
85272,9370,09-03-2025,CUST-708,PN085272,11,24.7,271.7,VENTILATION VALVE,Others,Aftermarket,Toyota
85273,4255,10-04-2024,CUST-830,PN085273,15,15.7,235.5,CHAIN TENSIONER,Others,OEM,Toyota
85274,8905,26-06-2025,CUST-949,PN085274,12,20.1,241.2,SPARK PLUG,Others,Aftermarket,Toyota
85275,5186,18-06-2024,CUST-535,PN085275,19,17.99,341.81,air filter,Others,Source,Generic
85276,3893,05-04-2024,CUST-498,PN085276,6,3.44,20.64,GEAR GASKET,Others,Aftermarket,Toyota
85277,9725,15-01-2025,CUST-860,PN085277,14,14.7,205.8,CLUTCH ASSEMBLY,Others,Aftermarket,Toyota
85278,7638,14-02-2025,CUST-693,PN085278,11,12.3,135.3,RACK END,Others,OEM,Honda
85279,3586,16-02-2024,CUST-702,PN085279,11,12.17,133.87,SPARK PLUG,Others,Aftermarket,Generic
85280,5046,23-06-2025,CUST-124,PN085280,2,3.8,7.6,WATER PUMP,Others,Aftermarket,Nissan
85281,7271,21-03-2024,CUST-637,PN085281,6,12.8,76.8,CHAIN GUIDE,Others,Aftermarket,Nissan
85282,1427,20-12-2024,CUST-497,PN085282,5,5.77,28.85,FUEL FILTER,Others,Aftermarket,VehicleMake
85283,2516,27-05-2024,CUST-952,PN085283,1,13.8,13.8,GAS KIT,Others,Aftermarket,Toyota
85284,2515,02-10-2024,CUST-409,PN085284,6,3.16,18.96,PISTON RING,Others,OEM,Toyota
85285,1357,20-07-2025,CUST-854,PN085285,7,8.12,56.84,CHAIN GUIDE,Others,OEM,Mitsubishi
85286,7365,21-08-2024,CUST-228,PN085286,6,2.58,15.48,GEAR GASKET,Others,OEM,Mitsubishi
85287,9091,17-05-2025,CUST-599,PN085287,13,5.7,74.1,PETROLLOGGLE,Others,OEM,Toyota
85288,1866,13-09-2023,CUST-358,PN085288,10,3.8,38.0,UNIVERSAL JACK COVER,Others,Aftermarket,Toyota
85289,2330,29-08-2024,CUST-699,PN085289,11,11.53,126.83,brake shoe,Others,Source,Toyota
85290,7517,28-10-2024,CUST-289,PN085290,16,16.2,259.2,Brake pad,Others,OEM,Toyota
85291,2839,15-01-2024,CUST-535,PN085291,10,6.47,64.7,VENTILATION VALVE,Others,OEM,Toyota
85292,3223,24-03-2024,CUST-777,PN085292,18,7.01,126.18,POWERTRAIN KIT,Others,OEM,VehicleMake
85293,2408,20-08-2025,CUST-911,PN085293,10,5.25,52.5,MAIN BEARING,Others,OEM,Honda
85294,9752,13-07-2024,CUST-134,PN085294,2,7.6,15.2,VACCUM HOSE,Others,OEM,Generic
85295,1573,04-06-2024,CUST-106,PN085295,16,3.8,60.8,SHOCK ABSORBER,Others,OEM,Mitsubishi
85296,9875,06-03-2024,CUST-148,PN085296,7,25.8,180.6,AXLE GREASE,Others,Aftermarket,Toyota
85297,2787,02-08-2025,CUST-409,PN085297,8,14.0,112.0,POWER STEERING HOSE,Others,OEM,Mitsubishi
85298,7981,23-08-2023,CUST-729,PN085298,15,13.3,199.5,SPARK PLUG,Others,Aftermarket,Mitsubishi
85299,3560,02-03-2024,CUST-846,PN085299,4,8.63,34.52,LUBRICANT,Others,Aftermarket,Toyota
85300,1836,02-04-2025,CUST-469,PN085300,5,13.8,69.0,LOWER ARMS,Others,Aftermarket,Nissan
85301,7033,04-07-2025,CUST-893,PN085301,12,11.9,142.8,CHAIN GUIDE,Others,OEM,Toyota
85302,7305,01-08-2025,CUST-102,PN085302,19,45.0,855.0,LOWER ARM,Others,Aftermarket,Toyota
85303,8035,17-09-2023,CUST-394,PN085303,15,36.1,541.5,POWER STEERING HOSE,Others,Source,Nissan
85304,1437,17-05-2024,CUST-665,PN085304,16,12.8,204.8,CLUTCH COVER,Others,Aftermarket,Toyota
85305,6753,27-06-2024,CUST-633,PN085305,20,22.8,456.0,GASKET KIT,Others,Aftermarket,Generic
85306,5896,09-01-2024,CUST-290,PN085306,15,1.1,16.5,BELT,Others,Aftermarket,Toyota
85307,1160,24-02-2025,CUST-173,PN085307,15,0.9,13.5,WEATHER STRIP,Others,Aftermarket,Generic
85308,2125,03-07-2024,CUST-344,PN085308,6,24.7,148.2,WATER PUMP,Others,OEM,Toyota
85309,2292,17-08-2025,CUST-327,PN085309,10,14.85,148.5,RACK END,Others,Aftermarket,Toyota
85310,9186,04-10-2024,CUST-238,PN085310,4,10.64,42.56,CLUTCHDISK,Others,OEM,Mitsubishi
85311,7172,14-05-2024,CUST-133,PN085311,11,14.2,156.2,air filter,Others,Aftermarket,Toyota
85312,2915,15-05-2025,CUST-336,PN085312,11,12.3,135.3,brake shoe,Others,OEM,Toyota
85313,6837,01-02-2024,CUST-363,PN085313,2,18.44,36.88,FUEL FILTER,Others,Aftermarket,Toyota
85314,9365,15-03-2024,CUST-925,PN085314,15,25.8,387.0,OIL SEAL,Others,OEM,Mitsubishi
85315,4319,03-07-2025,CUST-713,PN085315,16,12.3,196.8,POWERTRAIN KIT,Others,Aftermarket,Toyota
85316,3538,27-07-2024,CUST-122,PN085316,5,9.11,45.55,BELT,Others,OEM,Toyota
85317,6207,09-08-2025,CUST-228,PN085317,12,12.63,151.56,PartDescription,Others,Aftermarket,Generic
85318,2037,22-10-2023,CUST-427,PN085318,10,5.2,52.0,SPARK PLUG,Others,Source,Toyota
85319,7910,04-04-2025,CUST-550,PN085319,12,6.01,72.12,CLUTCH DISK,Others,Aftermarket,Honda
85320,2269,04-11-2023,CUST-377,PN085320,17,6.26,106.42,LUBRICANT,Others,Aftermarket,Nissan
85321,2523,08-01-2024,CUST-283,PN085321,20,6.93,138.6,PISTON RING,Others,Aftermarket,Generic
85322,3772,30-06-2025,CUST-247,PN085322,9,14.88,133.92,TRANSAXLE GASKET,Others,Aftermarket,Mitsubishi
85323,9323,25-04-2025,CUST-296,PN085323,5,1.9,9.5,FUEL PUMP,Others,Source,Toyota
85324,1434,28-08-2024,CUST-933,PN085324,5,7.51,37.55,OIL FILTER GASKET,Others,Aftermarket,Nissan
85325,7589,16-03-2025,CUST-932,PN085325,1,6.4,6.4,FUEL FILTER,Others,Aftermarket,Mitsubishi
85326,1971,09-10-2024,CUST-264,PN085326,19,10.9,207.1,GEAR GASKET ,Others,OEM,Generic
85327,5562,26-05-2025,CUST-186,PN085327,17,22.8,387.6,POWERTRAIN KIT,Others,Aftermarket,Honda
85328,6022,18-03-2024,CUST-315,PN085328,9,5.7,51.3,MAIN BEARING,Others,OEM,Generic
85329,9083,01-12-2023,CUST-817,PN085329,4,14.0,56.0,CHAIN TENSIONER,Others,OEM,Toyota
85330,9456,20-06-2024,CUST-542,PN085330,17,13.8,234.6,gasket kit,Others,OEM,Mitsubishi
85331,4767,26-02-2024,CUST-170,PN085331,8,13.01,104.08,air filter,Others,OEM,Mitsubishi
85332,1329,16-04-2024,CUST-862,PN085332,1,3.33,3.33,WEATHER STRIP,Others,Aftermarket,Toyota
85333,2621,13-05-2024,CUST-979,PN085333,11,0.9,9.9,MAIN BEARING,Others,OEM,Mitsubishi
85334,3085,20-04-2024,CUST-626,PN085334,5,7.87,39.35,ENGINE MOUNTING,Others,OEM,Toyota
85335,6472,30-12-2023,CUST-633,PN085335,13,7.6,98.8,WATER PUMP,Others,OEM,Toyota
85336,6741,28-09-2024,CUST-808,PN085336,10,18.0,180.0,Brake pad,Others,Aftermarket,Toyota
85337,3483,26-11-2023,CUST-564,PN085337,14,7.6,106.4,LINKS,Others,OEM,Nissan
85338,8134,02-11-2023,CUST-732,PN085338,18,14.73,265.14,CLUTCH DISK,Others,OEM,Toyota
85339,9040,01-05-2025,CUST-211,PN085339,9,7.1,63.9,FUEL FILTER,Others,Aftermarket,Generic
85340,3981,06-03-2025,CUST-637,PN085340,10,17.1,171.0,AXLE GREASE,Others,Source,Toyota
85341,2895,08-11-2024,CUST-650,PN085341,6,0.9,5.4,VACCUM HOSE,Others,OEM,Toyota
85342,1704,24-10-2024,CUST-950,PN085342,8,12.8,102.4,air filter,Others,Aftermarket,Toyota
85343,8098,04-02-2025,CUST-746,PN085343,14,12.89,180.46,GEAR FILTER ,Others,Source,Toyota
85344,1300,18-03-2024,CUST-771,PN085344,3,8.13,24.39,VACCUM HOSE,Others,OEM,Honda
85345,4859,02-10-2024,CUST-134,PN085345,18,11.12,200.16,LINK ROD,Others,Aftermarket,Toyota
85346,6890,11-10-2023,CUST-841,PN085346,3,10.42,31.26,LINK ROD,Others,OEM,Nissan
85347,6877,19-04-2024,CUST-882,PN085347,10,8.39,83.9,GEAR GASKET,Others,Source,Generic
85348,4597,14-07-2024,CUST-424,PN085348,4,0.9,3.6,SHAKE HOSE,Others,OEM,Toyota
85349,4848,07-04-2024,CUST-830,PN085349,18,16.76,301.68,PISTON,Others,Source,Toyota
85350,8953,28-10-2023,CUST-929,PN085350,16,2.3,36.8,PETROLLOAR ,Others,OEM,Toyota
85351,6291,04-12-2024,CUST-544,PN085351,4,6.1,24.4,PETROLLOGGLE,Others,Aftermarket,VehicleMake
85352,9024,19-04-2024,CUST-611,PN085352,20,5.51,110.2,PISTON RING,Others,Aftermarket,Toyota
85353,8923,20-03-2024,CUST-731,PN085353,4,8.51,34.04,SPARK PLUG,Others,Aftermarket,Honda
85354,3942,20-12-2024,CUST-845,PN085354,14,10.16,142.24,LUBRICANT,Others,Aftermarket,Toyota
85355,2066,15-11-2023,CUST-922,PN085355,4,13.8,55.2,WEATHER STRIP,Others,Aftermarket,Nissan
85356,7202,26-10-2024,CUST-631,PN085356,1,5.7,5.7,THERMOSTAT,Others,OEM,Toyota
85357,9344,13-03-2024,CUST-664,PN085357,8,8.0,64.0,CON ROD BEARING(U),Others,OEM,Toyota
85358,1771,10-08-2025,CUST-771,PN085358,20,12.8,256.0,OIL SEAL,Others,OEM,Nissan
85359,8501,21-05-2025,CUST-183,PN085359,20,14.7,294.0,UNIVERSAL JACK COVER,Others,OEM,Toyota
85360,8503,25-03-2025,CUST-147,PN085360,1,25.8,25.8,TIMING BELT,Others,Source,VehicleMake
85361,2851,19-07-2025,CUST-498,PN085361,9,12.6,113.4,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
85362,8352,22-12-2023,CUST-439,PN085362,13,12.8,166.4,GASKET SEALANT,Others,Aftermarket,Toyota
85363,6720,26-04-2024,CUST-457,PN085363,20,18.39,367.8,PISTON RING,Others,Source,Toyota
85364,6129,07-03-2024,CUST-115,PN085364,18,17.23,310.14,THRONE ARM,Others,Aftermarket,Toyota
85365,1435,07-07-2024,CUST-870,PN085365,14,12.54,175.56,"BELT','Generic",Others,Aftermarket,Mitsubishi
85366,2303,19-09-2023,CUST-548,PN085366,13,5.44,70.72,TIMING BELT,Others,Aftermarket,Toyota
85367,5821,22-05-2024,CUST-711,PN085367,17,2.8,47.6,THERMOSTAT GASKET,Others,OEM,Mitsubishi
85368,4686,27-10-2024,CUST-555,PN085368,9,6.1,54.9,CON ROD BEARING(UM),Others,OEM,Generic
85369,8246,08-02-2024,CUST-248,PN085369,6,5.7,34.2,PISTON,Others,OEM,Toyota
85370,9696,25-08-2024,CUST-469,PN085370,10,24.7,247.0,air filter,Others,Aftermarket,Mitsubishi
85371,9436,08-07-2025,CUST-894,PN085371,12,9.43,113.16,PartDescription,Others,OEM,Mitsubishi
85372,3821,22-10-2023,CUST-221,PN085372,3,8.2,24.6,BELT,Others,Aftermarket,Toyota
85373,4628,11-10-2024,CUST-743,PN085373,1,5.7,5.7,PETROL GAUGE,Others,Aftermarket,Toyota
85374,6121,12-12-2024,CUST-907,PN085374,5,2.8,14.0,FUEL PUMP,Others,OEM,Mitsubishi
85375,9587,10-02-2024,CUST-619,PN085375,2,8.2,16.4,FUEL PUMP,Others,OEM,Toyota
85376,6705,21-11-2024,CUST-220,PN085376,2,18.04,36.08,CHAIN GUIDE,Others,Aftermarket,Toyota
85377,7514,25-11-2023,CUST-432,PN085377,6,16.39,98.34,AXLE GREASE,Others,Aftermarket,Mitsubishi
85378,2405,26-06-2025,CUST-521,PN085378,9,18.15,163.35,WEATHER STRIP,Others,Aftermarket,Generic
85379,2422,14-04-2024,CUST-796,PN085379,18,12.8,230.4,gasket kit,Others,Source,Toyota
85380,4817,31-08-2024,CUST-380,PN085380,16,43.8,700.8,TIMING BELT,Others,OEM,Honda
85381,1716,12-10-2023,CUST-753,PN085381,13,3.33,43.29,BRAKE PAD,Others,OEM,Toyota
85382,1599,16-11-2023,CUST-147,PN085382,18,11.86,213.48,BRAKE PAD,Others,OEM,Toyota
85383,3417,14-12-2023,CUST-858,PN085383,16,3.4,54.4,SHOCK ABSORBER,Others,Aftermarket,Generic
85384,5405,13-07-2024,CUST-547,PN085384,3,5.2,15.6,OIL FILTER GASKET,Others,Aftermarket,Toyota
85385,3649,01-03-2025,CUST-155,PN085385,11,8.5,93.5,common mounting,Others,OEM,VehicleMake
85386,3123,17-01-2025,CUST-339,PN085386,17,11.9,202.3,WEATHER STRIP,Others,OEM,Generic
85387,8084,15-06-2024,CUST-281,PN085387,8,17.77,142.16,PISTON RING,Others,Aftermarket,Generic
85388,4540,17-05-2025,CUST-724,PN085388,19,17.23,327.37,TIMING BELT,Others,Aftermarket,Toyota
85389,3683,07-09-2023,CUST-155,PN085389,10,15.14,151.4,VACCUM HOSE,Others,Source,Nissan
85390,2255,29-10-2023,CUST-723,PN085390,13,8.12,105.56,SPARK PLUG,Others,OEM,Honda
85391,2249,25-06-2024,CUST-231,PN085391,14,13.67,191.38,PETROLLOAR ,Others,Aftermarket,Toyota
85392,8600,10-01-2024,CUST-437,PN085392,16,20.1,321.6,BRAKE PAD,Others,OEM,Nissan
85393,1475,09-02-2024,CUST-534,PN085393,20,23.8,476.0,brake shoe,Others,Source,Generic
85394,7129,29-01-2024,CUST-497,PN085394,9,9.0,81.0,CON ROD BEARING(U),Others,Aftermarket,Honda
85395,6922,17-01-2025,CUST-548,PN085395,13,1.9,24.7,VENTILATION VALVE,Others,Aftermarket,Generic
85396,3383,11-03-2025,CUST-906,PN085396,1,20.1,20.1,CHAIN TENSIONER,Others,OEM,Toyota
85397,7438,12-07-2024,CUST-630,PN085397,20,18.32,366.4,UNIVERSAL JOINT,Others,Aftermarket,Toyota
85398,1864,29-05-2025,CUST-647,PN085398,20,2.8,56.0,LINK ROD,Others,Aftermarket,Mitsubishi
85399,5000,14-01-2024,CUST-236,PN085399,4,10.12,40.48,VENTILATION VALVE,Others,Aftermarket,Toyota
85400,9432,01-10-2024,CUST-285,PN085400,14,6.42,89.88,gasket kit,Others,OEM,Toyota
85401,9831,22-02-2024,CUST-137,PN085401,4,12.3,49.2,OIL SEAL,Others,Aftermarket,Toyota
85402,4702,15-09-2023,CUST-872,PN085402,17,12.8,217.6,CON ROD BEARING(U),Others,OEM,Toyota
85403,1452,25-09-2024,CUST-888,PN085403,11,2.3,25.3,brake shoe,Others,Aftermarket,Nissan
85404,1695,13-02-2024,CUST-624,PN085404,11,3.33,36.63,THREE PLATE,Others,Aftermarket,Honda
85405,3209,15-12-2023,CUST-436,PN085405,16,6.19,99.04,CLUTCH COVER,Others,OEM,Nissan
85406,2979,24-08-2024,CUST-529,PN085406,1,11.9,11.9,FUEL PUMP,Others,OEM,Toyota
85407,8369,11-04-2025,CUST-405,PN085407,6,13.37,80.22,air filter,Others,OEM,Toyota
85408,8163,07-03-2024,CUST-355,PN085408,18,2.3,41.4,OIL FILTER GASKET,Others,Source,Toyota
85409,4379,17-07-2024,CUST-338,PN085409,11,8.5,93.5,WEATHER STRIP,Others,OEM,Toyota
85410,7158,25-07-2024,CUST-129,PN085410,16,13.3,212.8,BALL JOINT,Others,Aftermarket,Mitsubishi
85411,4695,18-04-2024,CUST-112,PN085411,5,3.44,17.2,LOWER ARM BUSH,Others,OEM,Toyota
85412,2921,06-11-2023,CUST-216,PN085412,12,11.9,142.8,GROMMET,Others,OEM,Toyota
85413,9798,05-03-2025,CUST-453,PN085413,10,15.63,156.3,CLUTCH COVER,Others,Aftermarket,Toyota
85414,7188,19-03-2024,CUST-586,PN085414,13,2.3,29.9,CON ROD BEARING(UM),Others,Aftermarket,Generic
85415,9848,03-03-2024,CUST-272,PN085415,9,5.2,46.8,POWERTRAIN KIT,Others,Aftermarket,VehicleMake
85416,7112,05-01-2024,CUST-338,PN085416,10,13.8,138.0,POWER STEERING HOSE,Others,OEM,Toyota
85417,7973,01-04-2025,CUST-920,PN085417,3,8.5,25.5,PCV VALVE,Others,Source,Nissan
85418,8579,18-07-2025,CUST-355,PN085418,11,3.4,37.4,LUBRICANT,Others,Aftermarket,VehicleMake
85419,7071,01-07-2024,CUST-620,PN085419,3,15.08,45.24,BRAKE PAD,Others,Aftermarket,Mitsubishi
85420,8470,17-11-2024,CUST-798,PN085420,18,3.3,59.4,SPARK PLUG,Others,OEM,Nissan
85421,5046,17-10-2024,CUST-967,PN085421,3,24.7,74.1,SPARK PLUG,Others,Aftermarket,Toyota
85422,8385,21-09-2024,CUST-827,PN085422,16,2.3,36.8,RACK END,Others,OEM,Generic
85423,5207,15-08-2025,CUST-243,PN085423,3,2.8,8.4,PETROLLOAR ,Others,OEM,Generic
85424,5202,16-06-2025,CUST-535,PN085424,15,17.71,265.65,GEAR GASKET,Others,Aftermarket,Generic
85425,5272,28-10-2024,CUST-652,PN085425,13,12.3,159.9,UNIVERSAL JOINTS,Others,OEM,Toyota
85426,6446,16-09-2024,CUST-822,PN085426,9,9.0,81.0,FUEL PURIFICATION kit,Others,OEM,Toyota
85427,9270,21-10-2024,CUST-623,PN085427,9,10.03,90.27,POWERTRAIN KIT,Others,Aftermarket,Honda
85428,7177,20-07-2024,CUST-335,PN085428,18,3.4,61.2,GASKET KIT,Others,OEM,Toyota
85429,1688,27-09-2023,CUST-581,PN085429,18,28.5,513.0,LUBRICANT,Others,OEM,Nissan
85430,9825,29-04-2024,CUST-317,PN085430,14,5.2,72.8,OIL SEAL,Others,OEM,Toyota
85431,3333,11-03-2025,CUST-395,PN085431,1,6.29,6.29,LINKS,Others,Aftermarket,VehicleMake
85432,1412,28-04-2025,CUST-695,PN085432,6,24.7,148.2,CLUTCH COVER,Others,OEM,Toyota
85433,8535,25-07-2025,CUST-717,PN085433,20,6.01,120.2,PISTON RING,Others,OEM,Generic
85434,3517,06-04-2024,CUST-296,PN085434,6,2.65,15.9,CHAIN TENSIONER,Others,Aftermarket,Generic
85435,1421,15-07-2025,CUST-571,PN085435,6,2.3,13.8,STEERING DAMPER,Others,Aftermarket,Nissan
85436,7316,06-06-2025,CUST-438,PN085436,11,15.22,167.42,RACK END,Others,OEM,Toyota
